Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID5313,5313,68,0.076,1366.238,979.389,0,10,10,15,1,-10921639,50.275,51,44,55,37656,2.351,26.784,0.029,1.223
ID5376,5376,68,0.081,1364.816,981.326,0,11,11,15,1,-10921639,50.336,50,43,56,37702,2.607,27.018,0.033,1.217
ID5440,5440,68,0.077,1365.000,981.859,0,12,12,15,1,-10921639,50.025,50,45,55,37469,2.268,20.813,0.030,1.302
ID5572,5572,68,0.071,1365.434,980.966,0,13,13,15,1,-10921639,49.427,50,44,54,37021,2.067,20.500,0.027,1.261
ID5635,5635,68,0.067,1364.061,981.801,0,14,14,15,1,-10921639,49.119,49,44,53,36790,1.956,57.000,0.025,1.232
ID5505,5505,68,0.061,1364.413,984.261,0,15,15,15,1,-10921639,48.678,49,44,53,36460,1.875,50.998,0.022,1.109
ID5699,5699,68,0.073,1361.751,986.276,0,16,16,15,1,-10921639,49.567,49,44,55,37126,2.328,53.429,0.029,1.210
ID5768,5768,68,0.100,1362.897,988.458,0,17,17,15,1,-10921639,51.905,52,43,59,38877,3.058,57.000,0.042,1.363
ID5837,5837,68,0.125,1363.069,988.832,0,18,18,15,1,-10921639,54.258,54,43,63,40639,4.086,27.217,0.055,1.393
ID5905,5905,68,0.128,1362.567,989.294,0,19,19,15,1,-10921639,54.304,54,44,62,40674,4.099,26.925,0.056,1.395
ID5970,5970,68,0.127,1362.609,992.466,0,20,20,15,1,-10921639,53.790,54,44,64,40289,4.212,27.214,0.055,1.321
ID6036,6036,68,0.117,1361.029,995.321,0,21,21,15,1,-10921639,52.880,53,45,60,39607,3.716,57.000,0.050,1.368
ID6104,6104,68,0.107,1360.207,996.896,0,22,22,15,1,-10921639,52.052,52,43,59,38987,3.332,57.000,0.046,1.368
ID6169,6169,68,0.106,1359.298,999.171,0,23,23,15,1,-10921639,51.813,52,43,58,38808,3.200,27.001,0.047,1.443
ID6233,6233,68,0.101,1360.682,1003.481,0,24,24,15,1,-10921639,51.274,51,44,58,38404,3.054,27.027,0.043,1.395
ID6364,6364,68,0.099,1358.682,1004.507,0,25,25,15,1,-10921639,50.984,51,41,58,38187,2.975,26.933,0.043,1.398
ID6298,6298,68,0.104,1355.891,1005.418,0,26,26,15,1,-10921639,51.491,51,43,59,38567,3.297,27.058,0.045,1.334
ID6430,6430,68,0.101,1355.557,1006.510,0,27,27,15,1,-10921639,51.275,51,44,58,38405,3.061,26.784,0.044,1.406
ID6494,6494,68,0.099,1353.837,1006.609,0,28,28,15,1,-10921639,51.065,51,44,57,38248,2.978,27.228,0.043,1.410
ID6557,6557,68,0.098,1353.200,1010.528,0,29,29,15,1,-10921639,50.852,51,44,58,38088,2.719,26.885,0.043,1.537
ID6621,6621,68,0.089,1353.849,1012.870,0,30,30,15,1,-10921639,50.148,50,41,56,37561,2.707,27.197,0.038,1.372
ID6686,6686,68,0.080,1351.518,1011.929,0,31,31,15,1,-10921639,49.521,50,44,57,37091,2.396,57.000,0.033,1.319
ID6750,6750,68,0.082,1350.793,1016.068,0,32,32,15,1,-10921639,49.546,50,44,55,37110,2.201,27.130,0.035,1.511
ID6815,6815,68,0.080,1349.383,1018.487,0,33,33,15,1,-10921639,49.359,50,42,54,36970,2.402,20.366,0.034,1.364
ID6879,6879,68,0.081,1347.573,1020.412,0,34,34,15,1,-10921639,49.135,49,43,56,36802,2.234,26.914,0.034,1.451
ID6943,6943,68,0.077,1346.261,1022.715,0,35,35,15,1,-10921639,48.792,49,44,54,36545,2.131,20.209,0.032,1.436
ID7005,7005,68,0.071,1345.751,1023.929,0,36,36,15,1,-10921639,48.526,49,43,54,36346,1.997,27.543,0.030,1.422
ID7068,7068,68,0.071,1345.283,1024.201,0,37,37,15,1,-10921639,48.410,49,43,53,36259,1.934,27.855,0.029,1.431
ID7197,7197,68,0.066,1341.570,1025.139,0,38,38,15,1,-10921639,47.900,48,43,54,35877,1.890,45.435,0.025,1.258
ID7134,7134,68,0.062,1340.066,1027.500,0,39,39,15,1,-10921639,47.649,48,43,52,35689,1.628,21.247,0.024,1.382
ID7262,7262,68,0.060,1343.563,1028.570,0,40,40,15,1,-10921639,47.423,48,43,51,35520,1.582,57.000,0.024,1.379
ID7327,7327,68,0.055,1341.024,1030.978,0,41,41,15,1,-10921639,47.179,47,43,51,35337,1.653,52.131,0.019,1.068
ID7454,7454,68,0.054,1342.353,1031.835,0,42,42,15,1,-10921639,46.981,47,42,50,35189,1.446,20.244,0.019,1.238
ID7391,7391,68,0.053,1336.781,1032.861,0,43,43,15,1,-10921639,46.975,47,43,51,35184,1.581,38.984,0.019,1.127
ID7517,7517,68,0.054,1337.749,1036.186,0,44,44,15,1,-10921639,46.909,47,42,51,35135,1.535,53.802,0.020,1.198
ID7580,7580,68,0.056,1334.071,1033.594,0,45,45,15,1,-10921639,46.853,47,43,50,35093,1.285,54.489,0.022,1.549
ID7709,7709,68,0.050,1337.524,1038.231,0,46,46,15,1,-10921639,46.386,46,42,50,34743,1.449,20.522,0.017,1.067
ID7644,7644,68,0.046,1334.803,1038.243,0,47,47,15,1,-10921639,46.183,46,42,51,34591,1.444,32.373,0.014,0.893
ID7773,7773,68,0.045,1336.833,1042.709,0,48,48,15,1,-10921639,46.174,46,42,50,34584,1.177,39.375,0.015,1.183
ID7839,7839,68,0.046,1335.421,1044.851,0,49,49,15,1,-10921639,46.163,46,43,50,34576,1.259,54.888,0.015,1.092
ID7907,7907,68,0.048,1337.522,1047.221,0,50,50,15,1,-10921639,46.117,46,42,50,34542,1.592,45.009,0.015,0.873
ID7973,7973,68,0.044,1330.222,1046.892,0,51,51,15,1,-10921639,45.912,46,41,49,34388,1.396,21.132,0.014,0.916
ID8041,8041,68,0.047,1332.535,1050.100,0,52,52,15,1,-10921639,46.073,46,42,50,34509,1.285,52.873,0.016,1.158
ID8110,8110,68,0.045,1332.561,1051.172,0,53,53,15,1,-10921639,45.850,46,43,50,34342,1.351,48.817,0.014,0.958
ID8248,8248,68,0.043,1331.000,1053.063,0,54,54,15,1,-10921639,45.688,46,41,49,34220,1.364,44.461,0.013,0.848
ID8177,8177,68,0.041,1329.022,1054.769,0,55,55,15,1,-10921639,45.514,45,42,49,34090,1.269,26.883,0.012,0.844
ID8315,8315,68,0.047,1322.576,1055.662,0,56,56,15,1,-10921639,46.107,46,43,50,34534,1.287,51.052,0.017,1.184
ID8385,8385,68,0.044,1322.753,1055.272,0,57,57,15,1,-10921639,45.658,46,41,49,34198,1.336,53.264,0.013,0.907
ID8521,8521,68,0.046,1320.046,1057.531,0,58,58,15,1,-10921639,45.798,46,42,50,34303,1.324,26.415,0.016,1.081
ID8452,8452,68,0.046,1325.345,1060.342,0,59,59,15,1,-10921639,45.698,46,40,50,34228,1.440,20.591,0.015,0.934
ID8591,8591,68,0.045,1323.356,1059.285,0,60,60,15,1,-10921639,45.704,46,43,49,34232,1.223,20.453,0.015,1.074
ID8663,8663,68,0.048,1322.495,1059.683,0,61,61,15,1,-10921639,45.801,46,41,49,34305,1.349,27.149,0.017,1.156
ID8735,8735,68,0.045,1319.972,1060.767,0,62,62,15,1,-10921639,45.507,45,42,49,34085,1.410,57.000,0.014,0.892
ID8805,8805,68,0.047,1328.031,1065.622,0,63,63,15,1,-10921639,45.793,46,41,49,34299,1.449,29.672,0.017,1.034
ID8877,8877,68,0.049,1322.414,1063.164,0,64,64,15,1,-10921639,45.721,46,42,49,34245,1.351,32.882,0.017,1.116
ID8949,8949,68,0.048,1318.912,1063.113,0,65,65,15,1,-10921639,45.669,46,41,49,34206,1.390,50.967,0.016,1.010
ID9094,9094,68,0.049,1323.079,1067.031,0,66,66,15,1,-10921639,45.921,46,42,49,34395,1.357,53.871,0.018,1.183
ID9021,9021,68,0.047,1324.853,1070.946,0,67,67,15,1,-10921639,45.830,46,42,49,34327,1.397,39.159,0.016,1.023
ID9164,9164,68,0.052,1323.315,1070.678,0,68,68,15,1,-10921639,45.995,46,41,51,34450,1.595,20.682,0.017,0.989
ID9238,9238,68,0.049,1325.066,1072.555,0,69,69,15,1,-10921639,46.307,46,42,51,34684,1.422,15.693,0.016,1.026
ID9384,9384,68,0.052,1322.575,1073.812,0,70,70,15,1,-10921639,46.694,47,43,50,34974,1.520,27.163,0.018,1.093
ID9313,9313,68,0.051,1322.727,1079.293,0,71,71,15,1,-10921639,46.503,46,42,51,34831,1.662,19.767,0.017,0.946
ID9455,9455,68,0.052,1318.767,1079.455,0,72,72,15,1,-10921639,46.680,47,42,50,34963,1.509,54.653,0.018,1.079
ID9532,9532,68,0.052,1318.889,1082.007,0,73,73,15,1,-10921639,47.495,47,43,51,35574,1.538,20.058,0.018,1.091
ID9605,9605,68,0.051,1319.903,1086.431,0,74,74,15,1,-10921639,48.389,48,45,53,36243,1.556,51.809,0.016,0.963
ID9679,9679,68,0.052,1318.735,1086.494,0,75,75,15,1,-10921639,47.446,47,43,51,35537,1.527,27.181,0.017,1.043
ID9753,9753,68,0.049,1316.696,1088.274,0,76,76,15,1,-10921639,47.258,47,43,50,35396,1.411,20.578,0.017,1.134
ID9823,9823,68,0.050,1316.057,1090.463,0,77,77,15,1,-10921639,46.550,47,43,51,34866,1.528,57.000,0.016,0.987
ID9968,9968,68,0.053,1313.342,1089.286,0,78,78,15,1,-10921639,46.286,46,42,51,34668,1.563,57.000,0.019,1.126
ID9895,9895,68,0.049,1314.498,1089.189,0,79,79,15,1,-10921639,46.119,46,42,50,34543,1.230,53.827,0.017,1.283
ID5076,5076,69,0.041,1299.000,0.000,0,6,6,15,1,-10921639,30.443,44,0,49,22802,19.776,9.698,0.105,0.293
ID5012,5012,69,0.047,1297.000,0.000,0,7,7,15,1,-10921639,30.997,44,0,49,23217,20.104,9.727,0.110,0.305
ID5155,5155,70,0.050,1708.087,328.113,0,8,8,15,1,-10921639,44.682,45,40,49,33467,1.554,18.872,0.018,1.027
ID5219,5219,70,0.055,1706.182,329.139,0,9,9,15,1,-10921639,45.005,45,40,49,33709,1.664,44.847,0.020,1.081
ID5281,5281,70,0.051,1703.852,332.678,0,10,10,15,1,-10921639,44.704,45,39,49,33483,1.513,26.989,0.019,1.123
ID5345,5345,70,0.050,1702.695,332.970,0,11,11,15,1,-10921639,44.491,45,40,48,33324,1.515,38.772,0.017,0.991
ID5409,5409,70,0.049,1703.627,336.948,0,12,12,15,1,-10921639,44.507,44,41,49,33336,1.618,27.191,0.017,0.926
ID5539,5539,70,0.049,1700.590,335.135,0,13,13,15,1,-10921639,44.437,44,41,49,33283,1.436,57.000,0.019,1.131
ID5604,5604,70,0.045,1699.160,336.806,0,14,14,15,1,-10921639,44.168,44,40,48,33082,1.480,57.000,0.016,0.938
ID5473,5473,70,0.045,1702.641,338.382,0,15,15,15,1,-10921639,43.997,44,40,49,32954,1.568,53.295,0.015,0.824
ID5668,5668,70,0.047,1700.919,338.498,0,16,16,15,1,-10921639,44.219,44,40,50,33120,1.585,20.686,0.016,0.857
ID5734,5734,70,0.045,1700.794,341.143,0,17,17,15,1,-10921639,44.101,44,40,49,33032,1.450,26.321,0.016,0.938
ID5804,5804,70,0.045,1700.428,342.236,0,18,18,15,1,-10921639,44.335,44,41,49,33207,1.547,50.696,0.016,0.881
ID5872,5872,70,0.043,1699.952,342.484,0,19,19,15,1,-10921639,44.308,44,40,48,33187,1.362,16.551,0.014,0.915
ID5937,5937,70,0.041,1700.585,345.379,0,20,20,15,1,-10921639,44.338,45,39,48,33209,1.341,15.850,0.013,0.845
ID6003,6003,70,0.041,1702.511,345.870,0,21,21,15,1,-10921639,44.243,44,39,50,33138,1.534,15.187,0.011,0.620
ID6069,6069,70,0.044,1699.681,344.505,0,22,22,15,1,-10921639,44.462,44,39,48,33302,1.359,19.521,0.014,0.926
ID6136,6136,70,0.045,1699.645,345.799,0,23,23,15,1,-10921639,44.207,44,41,48,33111,1.436,20.263,0.015,0.889
ID5334,5334,71,0.052,1049.000,0.000,0,11,11,15,1,-10921639,30.818,44,0,51,23083,20.028,57.000,0.111,0.309
ID5398,5398,71,0.052,1050.000,0.000,0,12,12,15,1,-10921639,30.800,44,0,50,23069,20.007,9.785,0.112,0.311
ID5527,5527,71,0.055,1051.000,0.000,0,13,13,15,1,-10921639,30.897,44,0,52,23142,20.067,9.761,0.113,0.313
ID5594,5594,71,0.052,1052.000,0.000,0,14,14,15,1,-10921639,30.684,43,0,50,22982,19.932,9.647,0.112,0.310
ID5462,5462,71,0.050,1050.000,0.000,0,15,15,15,1,-10921639,30.594,43,0,49,22915,19.871,9.669,0.109,0.304
ID5657,5657,71,0.053,1052.000,0.000,0,16,16,15,1,-10921639,30.782,44,0,50,23056,19.996,9.741,0.113,0.313
ID5721,5721,71,0.046,1050.000,0.000,0,17,17,15,1,-10921639,30.673,44,0,50,22974,19.923,9.728,0.108,0.300
ID5791,5791,71,0.045,1050.000,0.000,0,18,18,15,1,-10921639,30.557,44,0,49,22887,19.834,57.000,0.107,0.298
ID5860,5860,71,0.044,1052.000,0.000,0,19,19,15,1,-10921639,30.413,43,0,50,22779,19.786,57.000,0.106,0.296
ID5926,5926,71,0.047,1053.000,0.000,0,20,20,15,1,-10921639,30.454,43,0,50,22810,19.825,9.775,0.108,0.301
ID5990,5990,71,0.052,1054.000,0.000,0,21,21,15,1,-10921639,30.514,43,0,50,22855,19.833,9.694,0.111,0.306
ID6057,6057,71,0.049,1053.000,0.000,0,22,22,15,1,-10921639,30.486,44,0,49,22834,19.802,57.000,0.110,0.304
ID6125,6125,71,0.044,1053.000,0.000,0,23,23,15,1,-10921639,30.204,43,0,49,22623,19.619,9.685,0.107,0.297
ID6189,6189,71,0.043,1055.000,0.000,0,24,24,15,1,-10921639,30.166,43,0,48,22594,19.589,9.600,0.107,0.297
ID6317,6317,71,0.043,1056.000,0.000,0,25,25,15,1,-10921639,30.159,43,0,50,22589,19.594,9.625,0.105,0.293
ID6253,6253,71,0.045,1060.000,0.000,0,26,26,15,1,-10921639,30.080,43,0,49,22530,19.550,9.440,0.107,0.297
ID6385,6385,71,0.053,1060.000,0.000,0,27,27,15,1,-10921639,30.320,43,0,49,22710,19.692,9.628,0.112,0.311
ID6449,6449,71,0.049,1061.000,0.000,0,28,28,15,1,-10921639,30.140,43,0,49,22575,19.589,57.000,0.109,0.303
ID6513,6513,71,0.051,1061.000,0.000,0,29,29,15,1,-10921639,30.223,43,0,48,22637,19.624,9.653,0.111,0.307
ID6576,6576,71,0.048,1060.000,0.000,0,30,30,15,1,-10921639,30.095,43,0,50,22541,19.548,9.477,0.108,0.300
ID6640,6640,71,0.044,1061.000,0.000,0,31,31,15,1,-10921639,29.939,43,0,47,22424,19.445,9.610,0.107,0.297
ID6705,6705,71,0.043,1060.000,0.000,0,32,32,15,1,-10921639,29.920,43,0,48,22410,19.428,9.594,0.105,0.292
ID6769,6769,71,0.046,1060.000,0.000,0,33,33,15,1,-10921639,30.007,43,0,49,22475,19.481,9.779,0.107,0.298
ID6835,6835,71,0.044,1061.000,0.000,0,34,34,15,1,-10921639,29.804,43,0,47,22323,19.351,9.786,0.108,0.300
ID6899,6899,71,0.051,1061.000,0.000,0,35,35,15,1,-10921639,30.061,43,0,48,22516,19.532,9.604,0.110,0.305
ID6962,6962,71,0.064,1059.000,0.000,0,36,36,15,1,-10921639,30.607,44,0,50,22925,19.887,9.589,0.117,0.322
ID7025,7025,71,0.079,1057.000,0.000,0,37,37,15,1,-10921639,31.080,44,0,53,23279,20.223,9.702,0.124,0.339
ID7154,7154,71,0.065,1059.000,0.000,0,38,38,15,1,-10921639,30.563,43,0,51,22892,19.860,9.703,0.117,0.321
ID7088,7088,71,0.059,1060.000,0.000,0,39,39,15,1,-10921639,30.276,43,0,50,22677,19.710,9.608,0.115,0.316
ID7217,7217,71,0.052,1061.000,0.000,0,40,40,15,1,-10921639,29.967,42,0,49,22445,19.491,9.845,0.111,0.307
ID7282,7282,71,0.055,1062.000,0.000,0,41,41,15,1,-10921639,30.001,43,0,49,22471,19.484,9.762,0.112,0.309
ID7410,7410,71,0.059,1059.000,0.000,0,42,42,15,1,-10921639,30.151,43,0,49,22583,19.571,57.000,0.115,0.317
ID7347,7347,71,0.051,1060.000,0.000,0,43,43,15,1,-10921639,29.830,42,0,48,22343,19.395,9.692,0.111,0.306
ID5780,5780,72,0.051,1324.308,1234.420,0,17,17,15,1,-10921639,46.199,46,43,51,34603,1.373,15.057,0.015,1.009
ID5849,5849,72,0.046,1321.772,1236.771,0,18,18,15,1,-10921639,46.005,46,42,50,34458,1.510,10.271,0.013,0.806
ID5917,5917,72,0.046,1320.562,1235.108,0,19,19,15,1,-10921639,45.862,46,42,49,34351,1.397,15.030,0.013,0.870
ID5714,5714,73,0.041,476.245,1344.354,0,16,16,15,1,-10921639,45.606,46,42,49,34159,1.160,26.896,0.013,1.006
ID5784,5784,73,0.041,475.442,1346.957,0,17,17,15,1,-10921639,45.599,46,41,49,34154,1.260,17.089,0.013,0.910
ID5853,5853,73,0.041,473.468,1348.919,0,18,18,15,1,-10921639,45.446,45,42,48,34039,1.146,44.329,0.012,0.923
ID5727,5727,74,0.042,941.877,181.892,0,17,17,15,1,-10921639,45.506,45,41,50,34084,1.480,57.000,0.011,0.658
ID5797,5797,74,0.041,942.011,179.886,0,18,18,15,1,-10921639,45.372,45,42,50,33984,1.389,16.026,0.010,0.617
ID5865,5865,74,0.040,940.228,178.764,0,19,19,15,1,-10921639,45.430,45,41,49,34027,1.289,57.000,0.011,0.737
ID6195,6195,74,0.045,935.297,185.422,0,24,24,15,1,-10921639,45.541,46,42,48,34110,1.107,28.327,0.015,1.190
ID6324,6324,74,0.088,934.235,187.196,0,25,25,15,1,-10921639,48.083,48,42,55,36014,2.614,20.292,0.035,1.260
ID6260,6260,74,0.098,934.632,189.849,0,26,26,15,1,-10921639,48.650,48,43,56,36439,2.885,20.044,0.042,1.359
ID6392,6392,74,0.090,934.470,191.118,0,27,27,15,1,-10921639,48.103,48,42,57,36029,2.660,50.873,0.037,1.291
ID6455,6455,74,0.080,934.916,189.762,0,28,28,15,1,-10921639,47.622,47,42,53,35669,2.116,20.035,0.033,1.453
ID6519,6519,74,0.073,935.047,190.414,0,29,29,15,1,-10921639,47.158,47,42,53,35321,1.953,20.700,0.030,1.404
ID6582,6582,74,0.065,934.931,189.222,0,30,30,15,1,-10921639,46.615,47,41,51,34915,1.765,21.061,0.024,1.256
ID6647,6647,74,0.061,936.996,190.655,0,31,31,15,1,-10921639,46.286,46,43,51,34668,1.676,16.152,0.022,1.192
ID6711,6711,74,0.062,938.303,191.021,0,32,32,15,1,-10921639,46.208,46,42,51,34610,1.686,20.267,0.022,1.184
ID6776,6776,74,0.059,937.905,192.972,0,33,33,15,1,-10921639,46.134,46,42,51,34554,1.514,19.759,0.022,1.290
ID6842,6842,74,0.058,938.046,193.753,0,34,34,15,1,-10921639,45.972,46,42,50,34433,1.696,20.627,0.020,1.054
ID6906,6906,74,0.055,936.772,196.315,0,35,35,15,1,-10921639,46.190,46,42,51,34596,1.469,27.617,0.021,1.277
ID6970,6970,74,0.055,935.636,197.509,0,36,36,15,1,-10921639,45.945,46,42,51,34413,1.549,26.894,0.020,1.146
ID7032,7032,74,0.056,933.854,197.715,0,37,37,15,1,-10921639,45.945,46,42,51,34413,1.590,53.964,0.021,1.170
ID7162,7162,74,0.055,933.179,198.022,0,38,38,15,1,-10921639,45.866,46,42,51,34354,1.539,19.324,0.020,1.163
ID7095,7095,74,0.079,932.396,198.533,0,39,39,15,1,-10921639,47.121,47,42,54,35294,2.270,19.464,0.032,1.300
ID7225,7225,74,0.076,932.358,201.449,0,40,40,15,1,-10921639,46.903,47,42,54,35130,2.271,17.554,0.030,1.189
ID7290,7290,74,0.072,931.357,203.551,0,41,41,15,1,-10921639,46.565,46,42,54,34877,2.136,15.715,0.029,1.209
ID7417,7417,74,0.067,931.618,204.960,0,42,42,15,1,-10921639,46.286,46,41,51,34668,1.920,20.594,0.026,1.199
ID7353,7353,74,0.059,932.547,204.972,0,43,43,15,1,-10921639,45.754,46,42,50,34270,1.749,20.261,0.020,1.045
ID7479,7479,74,0.057,934.695,207.163,0,44,44,15,1,-10921639,45.688,45,40,51,34220,1.629,16.127,0.020,1.093
ID7544,7544,74,0.057,935.188,207.021,0,45,45,15,1,-10921639,45.561,45,40,51,34125,1.612,51.807,0.020,1.112
ID7670,7670,74,0.058,934.554,209.469,0,46,46,15,1,-10921639,45.529,45,41,51,34101,1.794,9.465,0.019,0.954
ID7605,7605,74,0.057,935.042,211.312,0,47,47,15,1,-10921639,45.402,45,41,51,34006,1.788,51.804,0.019,0.954
ID7736,7736,74,0.054,937.303,211.005,0,48,48,15,1,-10921639,45.291,45,42,50,33923,1.683,9.733,0.017,0.893
ID7802,7802,74,0.055,935.817,211.908,0,49,49,15,1,-10921639,45.360,45,40,51,33975,1.721,16.004,0.019,0.958
ID7869,7869,74,0.055,936.907,213.405,0,50,50,15,1,-10921639,45.138,45,41,51,33808,1.697,39.086,0.018,0.948
ID7934,7934,74,0.050,934.104,212.076,0,51,51,15,1,-10921639,44.889,45,41,49,33622,1.540,52.926,0.016,0.908
ID8000,8000,74,0.052,935.054,214.010,0,52,52,15,1,-10921639,44.917,45,41,49,33643,1.566,17.174,0.016,0.904
ID8067,8067,74,0.049,932.325,215.776,0,53,53,15,1,-10921639,44.917,45,41,50,33643,1.570,50.469,0.016,0.886
ID8206,8206,74,0.081,930.967,216.279,0,54,54,15,1,-10921639,46.417,46,41,54,34766,2.580,15.801,0.031,1.085
ID8138,8138,74,0.100,930.424,215.793,0,55,55,15,1,-10921639,47.509,47,43,57,35584,3.095,15.299,0.042,1.243
ID8274,8274,74,0.097,929.152,215.766,0,56,56,15,1,-10921639,47.210,47,40,57,35360,3.137,15.397,0.040,1.166
ID8344,8344,74,0.081,929.359,216.225,0,57,57,15,1,-10921639,46.449,46,41,53,34790,2.432,15.921,0.033,1.236
ID8480,8480,74,0.072,928.797,215.232,0,58,58,15,1,-10921639,45.973,46,39,51,34434,1.972,15.467,0.030,1.342
ID8411,8411,74,0.068,928.837,215.373,0,59,59,15,1,-10921639,45.684,45,41,51,34217,1.901,15.414,0.026,1.229
ID8549,8549,74,0.065,926.739,214.019,0,60,60,15,1,-10921639,45.405,45,41,51,34008,1.818,14.910,0.024,1.189
ID8621,8621,74,0.071,926.923,212.105,0,61,61,15,1,-10921639,45.781,45,42,51,34290,1.836,27.093,0.029,1.416
ID8690,8690,74,0.064,928.160,211.579,0,62,62,15,1,-10921639,45.506,45,42,52,34084,1.778,26.980,0.025,1.270
ID8762,8762,74,0.064,928.343,212.671,0,63,63,15,1,-10921639,45.429,45,41,51,34026,1.746,57.000,0.025,1.283
ID8832,8832,74,0.059,927.279,212.062,0,64,64,15,1,-10921639,45.055,45,41,51,33746,1.751,17.685,0.021,1.068
ID8904,8904,74,0.057,927.823,213.450,0,65,65,15,1,-10921639,44.919,45,42,50,33644,1.676,50.077,0.021,1.085
ID9046,9046,74,0.053,924.047,215.313,0,66,66,15,1,-10921639,44.650,45,39,49,33443,1.591,20.364,0.018,1.018
ID8976,8976,74,0.051,922.510,217.499,0,67,67,15,1,-10921639,44.653,45,41,49,33445,1.608,21.103,0.018,0.959
ID9120,9120,74,0.047,920.104,213.680,0,68,68,15,1,-10921639,44.435,44,41,48,33282,1.333,57.000,0.014,0.950
ID9193,9193,74,0.047,920.091,214.400,0,69,69,15,1,-10921639,44.768,45,41,49,33531,1.385,18.781,0.014,0.922
ID9337,9337,74,0.047,918.604,216.198,0,70,70,15,1,-10921639,45.081,45,41,49,33766,1.493,57.000,0.013,0.801
ID9266,9266,74,0.049,917.403,212.810,0,71,71,15,1,-10921639,45.258,45,42,49,33898,1.300,52.073,0.017,1.143
ID9410,9410,74,0.045,915.798,214.344,0,72,72,15,1,-10921639,45.035,45,41,49,33731,1.385,15.789,0.012,0.798
ID9483,9483,74,0.052,915.562,217.678,0,73,73,15,1,-10921639,46.174,46,40,51,34584,1.586,20.545,0.017,0.964
ID9559,9559,74,0.048,915.540,217.598,0,74,74,15,1,-10921639,46.814,47,42,51,35064,1.609,57.000,0.013,0.731
ID9631,9631,74,0.046,915.383,214.232,0,75,75,15,1,-10921639,45.594,46,42,50,34150,1.427,20.349,0.012,0.784
ID9705,9705,74,0.056,913.971,210.954,0,76,76,15,1,-10921639,46.056,46,42,51,34496,1.604,16.047,0.019,1.054
ID9778,9778,74,0.050,911.086,213.340,0,77,77,15,1,-10921639,45.109,45,42,50,33787,1.454,53.220,0.016,0.961
ID9921,9921,74,0.056,910.680,212.730,0,78,78,15,1,-10921639,44.901,45,42,51,33631,1.668,57.000,0.019,1.029
ID9848,9848,74,0.056,911.086,211.897,0,79,79,15,1,-10921639,44.694,44,42,50,33476,1.670,16.193,0.018,0.940
ID5472,5472,75,0.043,1202.418,319.215,0,15,15,15,1,-10921639,46.402,46,42,50,34755,1.281,57.000,0.013,0.909
ID5667,5667,75,0.044,1200.568,319.676,0,16,16,15,1,-10921639,46.503,47,41,51,34831,1.396,44.877,0.012,0.819
ID5733,5733,75,0.050,1191.606,321.333,0,17,17,15,1,-10921639,47.212,47,43,51,35362,1.537,57.000,0.016,0.959
ID5803,5803,75,0.057,1198.593,323.685,0,18,18,15,1,-10921639,47.768,48,43,53,35778,1.786,51.111,0.021,1.080
ID5871,5871,75,0.054,1196.517,325.578,0,19,19,15,1,-10921639,47.315,47,43,51,35439,1.525,51.748,0.019,1.129
ID5936,5936,75,0.055,1195.962,329.032,0,20,20,15,1,-10921639,47.370,47,44,51,35480,1.591,33.255,0.019,1.133
ID6002,6002,75,0.045,1189.542,330.641,0,21,21,15,1,-10921639,46.725,47,43,50,34997,1.415,38.161,0.014,0.900
ID6068,6068,75,0.043,1185.098,332.585,0,22,22,15,1,-10921639,46.479,46,43,49,34813,1.195,57.000,0.014,1.072
ID5993,5993,76,0.046,1722.878,56.385,0,21,21,15,1,-10921639,42.461,42,39,46,31803,1.488,15.618,0.015,0.852
ID6059,6059,76,0.043,1724.770,56.432,0,22,22,15,1,-10921639,42.226,42,37,45,31627,1.385,51.632,0.014,0.846
ID6127,6127,76,0.044,1721.020,60.440,0,23,23,15,1,-10921639,42.390,42,38,46,31750,1.488,53.963,0.016,0.876
ID6191,6191,76,0.044,1721.511,62.041,0,24,24,15,1,-10921639,42.425,42,38,46,31776,1.362,57.000,0.016,0.962
ID6320,6320,76,0.041,1719.891,63.611,0,25,25,15,1,-10921639,42.148,42,39,45,31569,1.186,26.551,0.014,0.998
ID6095,6095,77,0.118,1764.515,776.635,0,22,22,15,1,-10921639,49.507,49,41,59,37081,4.300,19.650,0.051,1.126
ID6160,6160,77,0.173,1764.924,778.010,0,23,23,15,1,-10921639,52.063,51,41,67,38995,5.907,15.949,0.077,1.259
ID6224,6224,77,0.241,1765.328,779.916,0,24,24,15,1,-10921639,55.043,53,42,75,41227,8.515,16.032,0.104,1.220
ID6354,6354,77,0.230,1765.662,780.355,0,25,25,15,1,-10921639,54.159,53,42,75,40565,8.260,15.633,0.099,1.179
ID6289,6289,77,0.219,1765.194,778.372,0,26,26,15,1,-10921639,53.766,52,42,73,40271,7.631,16.214,0.096,1.237
ID6420,6420,77,0.196,1764.026,778.148,0,27,27,15,1,-10921639,52.684,52,40,69,39460,6.514,16.348,0.088,1.306
ID6485,6485,77,0.194,1762.807,778.102,0,28,28,15,1,-10921639,52.194,51,41,69,39093,6.602,15.852,0.086,1.246
